      496.000
      3.10054  2.07187e+15   0.00645501      269304.  5.70654e-12
      3.12054  2.00434e+15   0.00647116      272944.  5.45711e-12
      3.14054  1.93903e+15   0.00648771      276557.  5.22008e-12
      3.16054  1.87568e+15   0.00650469      280145.  4.99373e-12
      3.18054  1.81450e+15   0.00652233      283712.  4.77801e-12
      3.20054  1.75580e+15   0.00654088      287260.  4.57332e-12
      3.22054  1.69966e+15   0.00656051      290795.  4.37931e-12
      3.24054  1.64604e+15   0.00658120      294326.  4.19588e-12
      3.26054  1.59484e+15   0.00660351      297874.  4.02286e-12
      3.28054  1.54608e+15   0.00662675      301435.  3.85973e-12
      3.30054  1.49972e+15   0.00665106      305022.  3.70618e-12
      3.32054  1.45568e+15   0.00667638      308633.  3.56191e-12
      3.34054  1.41390e+15   0.00670313      312276.  3.42712e-12
      3.36054  1.37459e+15   0.00673114      315944.  3.30230e-12
      3.38054  1.33702e+15   0.00676051      319657.  3.18478e-12
      3.40054  1.30136e+15   0.00679077      323392.  3.07456e-12
      3.42054  1.26768e+15   0.00682207      327149.  2.97127e-12
      3.44054  1.23567e+15   0.00685450      330918.  2.87400e-12
      3.46054  1.20524e+15   0.00688813      334689.  2.78235e-12
      3.48053  1.17620e+15   0.00692299      338457.  2.69578e-12
      3.50053  1.14849e+15   0.00695908      342218.  2.61393e-12
      3.52053  1.12203e+15   0.00699615      345967.  2.53655e-12
      3.54053  1.09647e+15   0.00703412      349706.  2.46269e-12
      3.56053  1.07174e+15   0.00707311      353439.  2.39209e-12
      3.58053  1.04793e+15   0.00711287      357167.  2.32467e-12
      3.60053  1.02498e+15   0.00715375      360906.  2.26029e-12
      3.62053  1.00287e+15   0.00719572      364662.  2.19891e-12
      3.64053  9.81566e+14   0.00723902      368451.  2.14043e-12
      3.66053  9.61002e+14   0.00728335      372282.  2.08467e-12
      3.68053  9.41164e+14   0.00732840      376148.  2.03145e-12
      3.70053  9.22159e+14   0.00737405      380046.  1.98094e-12
      3.72053  9.04050e+14   0.00742005      383972.  1.93311e-12
      3.74053  8.86790e+14   0.00746662      387913.  1.88783e-12
      3.76053  8.70302e+14   0.00751362      391847.  1.84491e-12
      3.78053  8.54495e+14   0.00756065      395737.  1.80404e-12
      3.80053  8.39170e+14   0.00760709      399543.  1.76477e-12
      3.82053  8.24161e+14   0.00765249      403233.  1.72685e-12
      3.84053  8.09581e+14   0.00769626      406793.  1.69032e-12
      3.86053  7.95398e+14   0.00773836      410229.  1.65504e-12
      3.88053  7.81462e+14   0.00777858      413560.  1.62060e-12
      3.90053  7.67687e+14   0.00781707      416808.  1.58685e-12
      3.92053  7.53970e+14   0.00785423      419991.  1.55359e-12
      3.94053  7.40426e+14   0.00789010      423112.  1.52108e-12
      3.96053  7.27262e+14   0.00792501      426181.  1.48967e-12
      3.98053  7.14757e+14   0.00795972      429217.  1.45985e-12
      4.00053  7.02943e+14   0.00799488      432231.  1.43186e-12
      4.02053  6.91789e+14   0.00803043      435218.  1.40569e-12
      4.04053  6.81359e+14   0.00806631      438166.  1.38135e-12
      4.06053  6.71518e+14   0.00810246      441069.  1.35855e-12
      4.08053  6.62207e+14   0.00813894      443923.  1.33709e-12
      4.10053  6.53397e+14   0.00817586      446739.  1.31690e-12
      4.12053  6.45130e+14   0.00821327      449528.  1.29801e-12
      4.14053  6.37446e+14   0.00825159      452304.  1.28048e-12
      4.16053  6.30326e+14   0.00829122      455079.  1.26432e-12
      4.18053  6.23763e+14   0.00833262      457861.  1.24953e-12
      4.20053  6.17797e+14   0.00837567      460640.  1.23610e-12
      4.22052  6.12337e+14   0.00842065      463415.  1.22380e-12
      4.24052  6.07254e+14   0.00846677      466164.  1.21233e-12
      4.26052  6.02505e+14   0.00851418      468885.  1.20163e-12
      4.28052  5.98025e+14   0.00856243      471574.  1.19157e-12
      4.30052  5.93782e+14   0.00861129      474235.  1.18205e-12
      4.32052  5.89728e+14   0.00866053      476881.  1.17297e-12
      4.34052  5.85845e+14   0.00870973      479508.  1.16428e-12
      4.36052  5.82130e+14   0.00875837      482109.  1.15601e-12
      4.38052  5.78564e+14   0.00880582      484669.  1.14813e-12
      4.40052  5.75149e+14   0.00885141      487187.  1.14066e-12
      4.42052  5.71962e+14   0.00889453      489666.  1.13374e-12
      4.44052  5.69083e+14   0.00893498      492112.  1.12750e-12
      4.46052  5.66513e+14   0.00897259      494525.  1.12200e-12
      4.48052  5.64184e+14   0.00900745      496918.  1.11717e-12
      4.50052  5.62069e+14   0.00903905      499288.  1.11283e-12
      4.52052  5.60125e+14   0.00906739      501639.  1.10885e-12
      4.54052  5.58258e+14   0.00909234      503972.  1.10507e-12
      4.56052  5.56456e+14   0.00911396      506277.  1.10144e-12
      4.58052  5.54725e+14   0.00913239      508541.  1.09796e-12
      4.60052  5.53089e+14   0.00914809      510757.  1.09467e-12
      4.62052  5.51539e+14   0.00916150      512926.  1.09153e-12
      4.64052  5.50077e+14   0.00917335      515052.  1.08856e-12
      4.66052  5.48672e+14   0.00918379      517136.  1.08569e-12
      4.68052  5.47316e+14   0.00919305      519171.  1.08292e-12
      4.70052  5.46002e+14   0.00920103      521152.  1.08023e-12
      4.72052  5.44736e+14   0.00920801      523073.  1.07764e-12
      4.74052  5.43517e+14   0.00921416      524935.  1.07514e-12
      4.76052  5.42363e+14   0.00921955      526742.  1.07278e-12
      4.78052  5.41291e+14   0.00922441      528500.  1.07060e-12
      4.80052  5.40303e+14   0.00922874      530206.  1.06859e-12
      4.82052  5.39395e+14   0.00923244      531858.  1.06675e-12
      4.84052  5.38559e+14   0.00923549      533455.  1.06506e-12
      4.86052  5.37792e+14   0.00923780      534991.  1.06351e-12
      4.88052  5.37081e+14   0.00923933      536463.  1.06207e-12
      4.90052  5.36414e+14   0.00923994      537864.  1.06072e-12
      4.92052  5.35763e+14   0.00923963      539194.  1.05940e-12
      4.94052  5.35129e+14   0.00923822      540452.  1.05812e-12
      4.96051  5.34488e+14   0.00923554      541644.  1.05682e-12
      4.98051  5.33863e+14   0.00923154      542775.  1.05556e-12
      5.00051  5.33255e+14   0.00922642      543854.  1.05436e-12
      5.02072  5.32617e+14   0.00922009      544886.  1.05316e-12
      5.04117  5.31878e+14   0.00921298      545868.  1.05182e-12
      5.06187  5.31017e+14   0.00920507      546787.  1.05033e-12
      5.08281  5.30083e+14   0.00919624      547633.  1.04868e-12
